"region","date","cumulative_deaths"
"South West",2020-09-30,1
"South West",2020-10-01,1
"South West",2020-10-02,1
"South West",2020-10-03,1
"South West",2020-10-04,1
"South West",2020-10-05,1
"South West",2020-10-06,1
"South West",2020-10-07,1
"South West",2020-10-08,1
"South West",2020-10-09,1
"South West",2020-10-10,1
"South West",2020-10-11,1
"South West",2020-10-12,1
"South West",2020-10-13,1
"South West",2020-10-14,1
"South West",2020-10-15,1
"South West",2020-10-16,1
"South West",2020-10-17,1
"South West",2020-10-18,1
"South West",2020-10-19,1
"South West",2020-10-20,1
"South West",2020-10-21,1
"South West",2020-10-22,1
"South West",2020-10-23,1
"South West",2020-10-24,1
"South West",2020-10-25,1
"South West",2020-10-26,1
"South West",2020-10-27,1
"South West",2020-10-28,1
"South West",2020-10-29,1
"South West",2020-10-30,1
"South West",2020-10-31,1
"South West",2020-11-01,1
"South West",2020-11-02,1
"South West",2020-11-03,1
"South West",2020-11-04,1
"South West",2020-11-05,1
"South West",2020-11-06,1
"South West",2020-11-07,1
"South West",2020-11-08,1
"South West",2020-11-09,1
"South West",2020-11-10,1
"South West",2020-11-11,1
"South West",2020-11-12,1
"South West",2020-11-13,1
"South West",2020-11-14,1
"South West",2020-11-15,1
"South West",2020-11-16,1
"South West",2020-11-17,1
"South West",2020-11-18,1
"South West",2020-11-19,1
"South West",2020-11-20,1
"South West",2020-11-21,1
"South West",2020-11-22,1
"South West",2020-11-23,1
"South West",2020-11-24,1
"South West",2020-11-25,1
"South West",2020-11-26,1
"South West",2020-11-27,1
"South West",2020-11-28,1
"South West",2020-11-29,1
"South West",2020-11-30,1
"South West",2020-12-01,1
"South West",2020-12-02,1
"South West",2020-12-03,1
"South West",2020-12-04,1
"South West",2020-12-05,1
"South West",2020-12-06,1
"South West",2020-12-07,1
"South West",2020-12-08,1
"South West",2020-12-09,1
"South West",2020-12-10,1
"South West",2020-12-11,1
"South West",2020-12-12,1
"South West",2020-12-13,1
"South West",2020-12-14,1
"South West",2020-12-15,1
"South West",2020-12-16,1
"South West",2020-12-17,2
"South West",2020-12-18,2
"South West",2020-12-19,2
"South West",2020-12-20,2
"South West",2020-12-21,2
"South West",2020-12-22,2
"South West",2020-12-23,2
"South West",2020-12-24,2
"South West",2020-12-25,2
"South West",2020-12-26,2
"South West",2020-12-27,2
"South West",2020-12-28,2
"South West",2020-12-29,2
"South West",2020-12-30,2
"South West",2020-12-31,2
"South West",2021-01-01,2
"South West",2021-01-02,2
"South West",2021-01-03,2
"South West",2021-01-04,2
"South West",2021-01-05,2
"South West",2021-01-06,2
"South West",2021-01-07,2
"South West",2021-01-08,2
"South West",2021-01-09,2
"South West",2021-01-10,2
"South West",2021-01-11,2
"South West",2021-01-12,3
"South West",2021-01-13,3
"South West",2021-01-14,3
"South West",2021-01-15,3
"South West",2021-01-16,3
"South West",2021-01-17,3
"South West",2021-01-18,3
"South West",2021-01-19,3
"South West",2021-01-20,3
"South West",2021-01-21,3
"South West",2021-01-22,3
"South West",2021-01-23,3
"South West",2021-01-24,3
"South West",2021-01-25,3
"South West",2021-01-26,3
"South West",2021-01-27,3
"South West",2021-01-28,3
"South West",2021-01-29,3
"South West",2021-01-30,3
"South West",2021-01-31,3
"South West",2021-02-01,3
"South West",2021-02-02,3
"South West",2021-02-03,3
"South West",2021-02-04,3
"South West",2021-02-05,3
"South West",2021-02-06,3
"South West",2021-02-07,3
"South West",2021-02-08,3
"South West",2021-02-09,3
"South West",2021-02-10,3
"South West",2021-02-11,3
"South West",2021-02-12,3
"South West",2021-02-13,3
"South West",2021-02-14,3
"South West",2021-02-15,3
"South West",2021-02-16,3
"South West",2021-02-17,3
"South West",2021-02-18,3
"South West",2021-02-19,3
"South West",2021-02-20,3
"South West",2021-02-21,3
"South West",2021-02-22,3
"South West",2021-02-23,3
"South West",2021-02-24,3
"South West",2021-02-25,3
"South West",2021-02-26,3
"South West",2021-02-27,3
"South West",2021-02-28,3
"South West",2021-03-01,3
"South West",2021-03-02,3
"South West",2021-03-03,3
"South West",2021-03-04,3
"South West",2021-03-05,3
"South West",2021-03-06,3
"South West",2021-03-07,3
"South West",2021-03-08,3
"South West",2021-03-09,3
"South West",2021-03-10,3
"South West",2021-03-11,3
"South West",2021-03-12,3
"South West",2021-03-13,3
"South West",2021-03-14,3
"South West",2021-03-15,3
"South West",2021-03-16,3
"South West",2021-03-17,3
"South West",2021-03-18,3
"South West",2021-03-19,3
"South West",2021-03-20,3
"South West",2021-03-21,3
"South West",2021-03-22,3
"South West",2021-03-23,3
"South West",2021-03-24,3
"South West",2021-03-25,3
"South West",2021-03-26,3
"South West",2021-03-27,3
"South West",2021-03-28,3
"South West",2021-03-29,3
"South West",2021-03-30,3
"South West",2021-03-31,4
"South West",2021-04-01,4
"South West",2021-04-02,4
"South West",2021-04-03,4
"South West",2021-04-04,4
"South West",2021-04-05,4
"South West",2021-04-06,4
"South West",2021-04-07,4
"South West",2021-04-08,4
"South West",2021-04-09,4
"South West",2021-04-10,4
"South West",2021-04-11,4
"South West",2021-04-12,4
"South West",2021-04-13,4
"South West",2021-04-14,4
"South West",2021-04-15,4
"South West",2021-04-16,4
"South West",2021-04-17,4
"South West",2021-04-18,4
"South West",2021-04-19,4
"South West",2021-04-20,4
"South West",2021-04-21,4
"South West",2021-04-22,4
"South West",2021-04-23,4
"South West",2021-04-24,4
"South West",2021-04-25,4
"South West",2021-04-26,4
"South West",2021-04-27,5
"South West",2021-04-28,5
"South West",2021-04-29,5
"South West",2021-04-30,5
"South West",2021-05-01,5
"South West",2021-05-02,5
"South West",2021-05-03,5
"South West",2021-05-04,5
"South West",2021-05-05,5
"South West",2021-05-06,5
"South West",2021-05-07,6
"South West",2021-05-08,6
"South West",2021-05-09,6
"South West",2021-05-10,6
"South West",2021-05-11,6
"South West",2021-05-12,6
"South West",2021-05-13,6
"South West",2021-05-14,6
"South West",2021-05-15,6
"South West",2021-05-16,6
"South West",2021-05-17,6
"South West",2021-05-18,6
"South West",2021-05-19,6
"South West",2021-05-20,6
"South West",2021-05-21,6
"South West",2021-05-22,6
"South West",2021-05-23,6
"South West",2021-05-24,6
"South West",2021-05-25,6
"South West",2021-05-26,6
"South West",2021-05-27,6
"South West",2021-05-28,6
"South West",2021-05-29,6
"South West",2021-05-30,6
"South West",2021-05-31,6
"South West",2021-06-01,6
"South West",2021-06-02,6
"South West",2021-06-03,6
"South West",2021-06-04,6
"South West",2021-06-05,6
"South West",2021-06-06,6
"South West",2021-06-07,6
"South West",2021-06-08,6
"South West",2021-06-09,6
"South West",2021-06-10,6
"South West",2021-06-11,6
"South West",2021-06-12,6
"South West",2021-06-13,6
"South West",2021-06-14,6
"South West",2021-06-15,6
"South West",2021-06-16,6
"South West",2021-06-17,6
"South West",2021-06-18,6
"South West",2021-06-19,6
"South West",2021-06-20,6
"South West",2021-06-21,6
"South West",2021-06-22,6
"South West",2021-06-23,6
"South West",2021-06-24,6
"South West",2021-06-25,6
"South West",2021-06-26,6
"South West",2021-06-27,6
"South West",2021-06-28,6
"South West",2021-06-29,6
"South West",2021-06-30,6
"South West",2021-07-01,6
"South West",2021-07-02,6
"South West",2021-07-03,6
"South West",2021-07-04,6
"South West",2021-07-05,6
"South West",2021-07-06,6
"South West",2021-07-07,6
"South West",2021-07-08,6
"South West",2021-07-09,6
"South West",2021-07-10,6
"South West",2021-07-11,6
"South West",2021-07-12,6
"South West",2021-07-13,6
"South West",2021-07-14,6
"South West",2021-07-15,6
"South West",2021-07-16,6
"South West",2021-07-17,6
"South West",2021-07-18,6
"South West",2021-07-19,6
"South West",2021-07-20,6
"South West",2021-07-21,6
"South West",2021-07-22,6
"South West",2021-07-23,6
"South West",2021-07-24,6
